序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
227,私立旗艦史丹佛美語短期補習班,2022-04-18,彰化市辭修路410號1.2.3樓,"經查貴班招牌增設全美安親及安親課輔班且班牌查無立案 字號及未懸掛立案證書、教師陳○軒未於補習班資訊管理 系統登錄、查無補習班性騷擾防治申訴專線及調查處理辦 法、聲明啟示暨未依規定實施短期補習班補習服務契約等 項。",限期改善件次,2022-06-10,府教社字第1110209909號
228,私立高騰文理短期補習班,2022-04-16,鹿港鎮德興街3-6號1.2樓,"經查貴班無補習班立案班牌及未懸掛立案證書、廣告違規 增設文理安親(國小安親、國中數學班未經核准)、現場招 收國小生2班共28人(國小數學核定招收1班15人，超收1 班；二樓國小數學班實收18人超收國小生3人)且違規增設 教室2間（立案核准2間教室；現場一樓及二樓查有教室各2 間）、數學教師許○耀未於補習班資訊管理系統登錄及未 依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-05-31,府教社字第1110197113號
229,私立紹峰文理短期補習班,2022-04-15,彰化市埔陽街37號1.2樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-04-21,府教社字第1110139025號
230,私立億儒珠心算數學英文短期補習班,2022-04-14,芬園鄉民族路135巷1號、3號1、2、3樓,"經查貴班廣告違規招收國語、社會、自然、作文等科及增 設國小安親(涉及安親課輔情形)、查無111年補習班性騷擾防治聲明啟事及處理辦法，及未依 規定實施短期補習班補習服務契約等項。",限期改善件次,2022-06-07,府教社字第1110206168號
231,地球村出版有限公司彰化分公司附設彰化縣私立國際地球村美日語短期補習班,2022-04-12,彰化縣彰化市中正路二段109號3、4樓,"1.該班課程收費方式未應依各期分別收費 2、服務契約書現場未出示。",限期改善件次,2022-05-18,府教社字第1110181650號
232,私立周萱文理短期補習班,2022-03-31,彰化縣伸港鄉和平路2號,二樓及三樓教室現場查有招收國小學生共24人，未出示使用執照及公安申報書，逃生通道堆積雜物.,停止招生,2022-06-01,府教社字第1110200282號
233,私立陳三元美語會話短期補習班,2022-03-24,鹿港鎮頂草路四段241號1.2樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-03-31,府教社字第1110109317號
234,私立常春藤美語短期補習班,2022-03-24,彰化縣田中鎮公館路289號1樓、2樓,"1、未經核准擅自招生國中美語班 2、該班費用非月收收費未加入履約保證 3.繳款收據格式不符",限期改善件次,2022-05-24,府教社字第1110189365號
235,私立明佑心算短期補習班,2022-03-24,"田中鎮公館路 130號1.2樓",現況查無立案班牌，且無經營跡象。,限期改善件次,2022-04-14,府教社字第1110133836號
236,網路地球村語文資訊有限公司附設彰化縣私立圓林地球村美日語短期補習班,2022-03-23,彰化縣員林市中山路一段781號3、4、5樓,該班學習合約書與定型化契約範本及其應記載及不得記載事項有諸多不合規定。,限期改善件次,2022-04-11,府教社字第1110120093號
237,彰化縣私立納尼亞文理短期補習班,2022-03-22,員林市南平街10號1、2樓,未出示短期補習班補習服務契約。,限期改善件次,2022-05-23,府教社字第1110189032號
238,私立一勤珠心算短期補習班,2022-03-22,彰化縣員林市南平里靜修路74-1號1、2樓,"1.未出示補習班服務契約書 2、未出示職員疫苗施打證明。",限期改善件次,2022-05-27,府教社字第1110193508號
239,私立大學門文理短期補習班,2022-03-22,員林市萬年路三段238號2樓,1.教職員工名冊及良民證2消防安全設備檢修申報書3.建築物防火避難設施與安全檢查申報結果通知書現場未出示。,限期改善件次,2022-05-03,府教社字第1110156343號
240,私立立勝文教文理補習班,2022-03-18,和美鎮和平街78號,"超收國小學生24人(現況招收國小學 生共49人；立案核准招收國小學生25人)、和平街78號查無立案班牌",限期改善件次,2022-05-06,府教社字第1110168149號
241,彰化縣私立立東文理短期補習班,2022-03-18,和美鎮忠誠路166號1、2樓,"經查貴班招牌違規增設高中班(立案招生對象為國中及國小 生)，屬違規項目。",限期改善件次,2022-05-18,府教社字第1110185653號
242,彰化縣私立易文文理短期補習班,2022-03-18,和美鎮糖友一街60號1-2樓,"經查貴班招牌增設高中(立案招生對象為國中及國小生)及 作文科、生物科，屬違規項目。",限期改善件次,2022-05-26,府教社字第1110190679號
243,彰化縣私立葛萊多芬文理短期補習班,2022-03-16,和美鎮和平街76號、78號1、2樓,"經查貴班收據未符規定及收費班別為課後照顧(立案補習班 涉及安親課照情形)及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-05-06,府教社字第1110168149號
244,私立簡驛美語短期補習班,2022-03-16,花壇鄉中正路170號1.2樓,"1未經核准擅自增設類科及招生對象 2立案證書未懸掛於補習班內足資辨識之明顯處 3未依規定處理個人資料檔案安全維護計畫等項。",限期改善件次,2022-05-03,府教社字第1110156182號
245,私立翰林美語短期補習班,2022-03-16,彰化縣花壇鄉中正路63巷23號1樓、2樓,"1.教師梁○菀未上補習班資訊管理系統更新教職員工名冊 2未出示短期補習班補習服務契約書。",限期改善件次,2022-05-03,府教社字第1110155955號
246,彰化縣私立立和文理短期補習班,2022-03-16,和美鎮和平街106號1、2樓,經查貴班廣告違規增設自然科、數學科，屬違規項目。,限期改善件次,2022-05-18,府教社字第1110180918號
247,彰化縣私立立仁文理短期補習班,2022-03-16,和美鎮愛禮路72號1、2樓,"經查貴班廣告增設國小課後照顧、作文、正音、珠心算及 國中生物等科等違規項目。",限期改善件次,2022-05-13,府教社字第1110174920號
248,彰化縣私立威爾森文理短期補習班,2022-03-15,彰化市向陽街232號1-4樓,"1、立案招牌未載明核准立案文號 2、未出示短期補習班補習服務契約書。",限期改善件次,2022-03-18,府教社字第1110091797號
249,私立比爾美語短期補習班,2022-03-14,和美鎮仁化路118號1-2樓,招牌與立案班名不符且未載明核准立案文號，現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-03-18,府教社字第1110091778號
250,私立天真美語短期補習班,2022-03-11,鹿港鎮漳州街18號1.2樓,"招牌與立案班名不符且未載明核准立案文號 、立案證書未懸掛於補習班內之明顯處及未出示短期補習班補習服務契約書。",限期改善件次,2022-03-16,府教社字第1110087886號
251,第一資優教育事業股份有限公司附設彰化縣私立權威文理短期補習班,2022-03-09,員林市中山路一段685號2、3樓,"1.立案招牌與立案班名不符並未載明核准立案文號 2、未出示短期補習班補習服務契約等項",限期改善件次,2022-03-14,府教社字第1110136497號
252,私立瑛瑛美術短期補習班,2022-03-09,彰化市南郭路220號1樓,況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-03-15,府教社字第1110074301號
253,彰化縣私立奧大文理短期補習班,2022-03-08,員林市大同路一段242之1號1、2樓,"1.立案招牌與立案班名不符並未載明核准立案文號 2、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示 3、履約保證證明現場未出示等項，",限期改善件次,2022-04-11,府教社字第1110130970號
254,聯合成功教育事業股份有限公司附設彰化縣私立翔宇文理短期補習班,2022-03-08,彰化市光復路100號1-7樓,"經查貴班招牌增設國小安親班且查無補習班立案班牌、防 火管理人異動未依規定制定防護計畫(已開消防限期改善通 知單A003170)及未依規定與消費者簽訂補習班服務契約書等項。",限期改善件次,2022-05-27,府教社字第1110196674號
255,私立梅花鹿美語短期補習班,2022-03-03,彰化縣彰化市雲長路91號1-3樓,招牌與立案班名不符且未載明核准立案文號，現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-03-08,府教社字第1110074301號
256,彰化縣私立全能電腦文理短期補習班,2022-03-02,二林鎮東和里照西路284號1、2、3樓,"1、違規招生國小安親課輔 2、立案招牌與立案班名不符並且載明核准立案文號 3、立案證書未懸掛於補習班內足資辨識之明顯處 。",限期改善件次,2022-06-09,府教社字第1110204600號
257,私立述人文理短期補習班,2022-03-02,"彰化縣 鹿港鎮永安一路49號1F、2F",未辦理建築物公共安全檢查及申報,限期改善件次,2022-03-11,府建使字第1110084894號
258,私立小巨人電腦短期補習班,2022-02-25,彰化市三民路237巷22號1.2樓,招牌與立案班名不符且未載明核准立案文號、及查無補習班立案班牌。,限期改善件次,2022-03-04,府教社字第1110073509號
259,私立文青文理短期補習班,2022-02-23,彰化市彰南路五段35巷11號1.2樓,消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示及未出示短期補習班補習服務契約書。,限期改善件次,2022-03-02,府教社字第1110074301號
260,彰化縣私立國科大文理短期補習班,2022-02-18,彰化市中正路二段5號2樓,經查現場消防查驗查有2樓緊急照明燈損壞1只、111年補習班服務契約現場未出示。,限期改善件次,2022-03-05,府教社字第1110073505號
261,私立天馳文理短期補習班,2022-02-18,彰化市中正路二段5號6樓,"經查貴班班牌未加註立案字號且未懸掛立案證書、彰化縣彰化市中正路二段5號7樓查無建築物防火避難 設施與安全檢查申報資料及消防檢修未合併列管申報且6樓 緊急照明燈部分損壞、補習班收費非月繳未提供履約保證服 務、及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-03-21,府教社字第1110095123號
262,私立群元珠心算短期補習班,2022-02-16,大村鄉大村村忠孝街92-1號,該班短期補習班補習服務契約書現場未出示。,限期改善件次,2022-03-21,府教社字第1110101208號
263,彰化縣私立嘉冠文理短期補習班,2022-02-16,鹿港鎮頂厝里漳州街18號1.2樓,"違規擴充班舍(補習班後面白色無門牌一樓 平房)且未設滅火器、緊急照明及指示燈(已開立消防限期 改善通知單)及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-03-16,府教社字第1110087886號
264,私立德育美語短期補習班,2022-02-16,花壇鄉溪北街55號1.2.3樓,1.立案班名老舊與立案班名不符2.繳款收據格式不符3.公安申報及短期補習班補習服務契約書現場未出示。,限期改善件次,2022-03-18,府教社字第1110101080號
265,私立耕莘美語短期補習班,2022-02-16,花壇鄉中正路19號1-2F,"1.該班繳款收據格式不符 2.立案班牌未依規定全名書寫 3.未經核准增設數學類科4.補習班立案證書未張貼明顯處。",限期改善件次,2022-03-01,府教社字第1110064757號
266,私立晨光美語短期補習班,2022-02-15,鹿港鎮自由及261號1、2樓,經查招牌違規未改善(已責令該班應立即改善；並於一週內自行拆除違規招牌且報府查驗)、110年建築物防火避難設施與安全檢查未申報,限期改善件次,2022-02-21,府教社字第1110059562號
267,私立詮正心算短期補習班,2022-02-15,彰化市三民路237巷34、36號1樓,現況查無立案班牌，且無經營跡象。,限期改善件次,2022-03-02,府教社字第1110074301號
